Movie Name,Movie Link,carflo ratings,hitchcockthelegend
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.8,NA
 Night Gallery,https://www.imdb.com/title/tt0065327/,8.0,NA
Supernova,https://www.imdb.com/title/tt0419373/,3.7,NA
High Crimes,https://www.imdb.com/title/tt0257756/,6.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
House of Dracula,https://www.imdb.com/title/tt0037793/,5.8,NA
Son of Dracula,https://www.imdb.com/title/tt0036376/,6.1,NA
Dracula's Daughter,https://www.imdb.com/title/tt0027545/,6.4,NA
Clue,https://www.imdb.com/title/tt0088930/,7.3,NA
Murder by Death,https://www.imdb.com/title/tt0074937/,7.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
A Cry in the Dark,https://www.imdb.com/title/tt0094924/,6.9,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.5,NA
 Star Trek: The Original Series,https://www.imdb.com/title/tt0060028/,7.8,NA
Jumper,https://www.imdb.com/title/tt0489099/,6.1,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.8,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.7,NA
Jason and the Argonauts,https://www.imdb.com/title/tt0057197/,7.3,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.3,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.0,NA
 Fringe,https://www.imdb.com/title/tt1119644/,9.2,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.6,NA
 Fringe,https://www.imdb.com/title/tt1119644/,7.8,NA
The X Files: I Want to Believe,https://www.imdb.com/title/tt0443701/,5.9,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.0,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.8,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.3,NA
 Fringe,https://www.imdb.com/title/tt1119644/,7.6,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.3,NA
 Fringe,https://www.imdb.com/title/tt1119644/,7.9,NA
 Fringe,https://www.imdb.com/title/tt1119644/,7.7,NA
 Fringe,https://www.imdb.com/title/tt1119644/,7.8,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.5,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.1,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.8,NA
 Nova,https://www.imdb.com/title/tt0206501/,6.9,NA
 Fringe,https://www.imdb.com/title/tt1119644/,7.7,NA
Underworld: Evolution,https://www.imdb.com/title/tt0401855/,6.7,NA
 Fringe,https://www.imdb.com/title/tt1119644/,8.2,NA
Frost/Nixon,https://www.imdb.com/title/tt0870111/,7.7,NA
Corridors of Blood,https://www.imdb.com/title/tt0051542/,6.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,5.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.5,NA
The Missiles of October,https://www.imdb.com/title/tt0071847/,8.2,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,6.7,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,7.0,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,6.9,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,6.3,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,8.9,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,7.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.1,NA
Who Killed the Electric Car?,https://www.imdb.com/title/tt0489037/,7.6,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,7.5,NA
Horsemen,https://www.imdb.com/title/tt0892767/,5.6,NA
The Devil's Tomb,https://www.imdb.com/title/tt1147687/,3.7,NA
"William McKinley at Canton, Ohio",https://www.imdb.com/title/tt0203681/,4.8,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,6.6,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,7.0,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,7.1,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.0,NA
Twilight,https://www.imdb.com/title/tt1099212/,5.2,NA
Taken,https://www.imdb.com/title/tt0936501/,7.8,NA
Supernatural,https://www.imdb.com/title/tt0460681/,8.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.8,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.5,NA
Quarantine,https://www.imdb.com/title/tt1082868/,6.0,NA
Changeling,https://www.imdb.com/title/tt0824747/,7.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
Gran Torino,https://www.imdb.com/title/tt1205489/,8.1,NA
Against the Dark,https://www.imdb.com/title/tt1194271/,3.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.7,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.1,NA
Angel and the Badman,https://www.imdb.com/title/tt0039152/,6.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.5,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.7,NA
Voyage to the End of the Universe,https://www.imdb.com/title/tt0122111/,7.0,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,6.9,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.9,NA
Night Slaves,https://www.imdb.com/title/tt0066140/,6.0,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.4,NA
The Mummy: Tomb of the Dragon Emperor,https://www.imdb.com/title/tt0859163/,5.2,NA
The Snow Walker,https://www.imdb.com/title/tt0337721/,7.3,NA
Never Die Alone,https://www.imdb.com/title/tt0354766/,5.7,NA
Jesse Stone: Death in Paradise,https://www.imdb.com/title/tt0800095/,7.2,NA
Do the Right Thing,https://www.imdb.com/title/tt0097216/,7.9,NA
Beat the Devil,https://www.imdb.com/title/tt0046414/,6.5,NA
Jesse Stone: Thin Ice,https://www.imdb.com/title/tt1064884/,7.2,NA
House M.D.,https://www.imdb.com/title/tt0412142/,8.7,NA
Rape and Marriage: The Rideout Case,https://www.imdb.com/title/tt0081402/,6.4,NA
Harley Davidson and the Marlboro Man,https://www.imdb.com/title/tt0102005/,6.2,NA
The Vanishing,https://www.imdb.com/title/tt0108473/,6.3,NA
The Dark Knight,https://www.imdb.com/title/tt0468569/,9.0,NA
Indiana Jones and the Kingdom of the Crystal Skull,https://www.imdb.com/title/tt0367882/,6.1,NA
2012 Doomsday,https://www.imdb.com/title/tt1132130/,1.7,NA
Firefox,https://www.imdb.com/title/tt0083943/,5.9,NA
House on Haunted Hill,https://www.imdb.com/title/tt0185371/,5.6,NA
"Happy, Texas",https://www.imdb.com/title/tt0162360/,6.3,NA
Dr. Dolittle 3,https://www.imdb.com/title/tt0481513/,4.0,NA
King of Kings,https://www.imdb.com/title/tt0055047/,7.0,NA
A Daughter's Conviction,https://www.imdb.com/title/tt0876137/,4.5,NA
About a Boy,https://www.imdb.com/title/tt0276751/,7.0,NA
Simply Irresistible,https://www.imdb.com/title/tt0145893/,5.3,NA
About Schmidt,https://www.imdb.com/title/tt0257360/,7.1,NA
Ladyhawke,https://www.imdb.com/title/tt0089457/,7.0,NA
The Last Man on Earth,https://www.imdb.com/title/tt0058700/,6.9,NA
The Last of the Mohicans,https://www.imdb.com/title/tt0104691/,7.7,NA
I Am Legend,https://www.imdb.com/title/tt0480249/,7.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.9,NA
Laura,https://www.imdb.com/title/tt0273729/,6.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,9.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.4,NA
Hollywood Homicide,https://www.imdb.com/title/tt0329717/,5.3,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.6,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.4,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.9,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.5,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.2,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,6.8,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,8.0,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.3,NA
China Cry: A True Story,https://www.imdb.com/title/tt0101578/,6.7,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.1,NA
 The X-Files,https://www.imdb.com/title/tt0106179/,7.7,NA
The Honeymoon Killers,https://www.imdb.com/title/tt0064437/,7.0,NA
NCIS,https://www.imdb.com/title/tt0364845/,7.8,NA
The Legend of Sleepy Hollow,https://www.imdb.com/title/tt0214874/,5.0,NA
Sweeney Todd: The Demon Barber of Fleet Street,https://www.imdb.com/title/tt0408236/,7.3,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.4,NA
Blood Ties,https://www.imdb.com/title/tt0101477/,5.3,NA
The Cry,https://www.imdb.com/title/tt0808210/,2.5,NA
 Nightmares & Dreamscapes: From the Stories of Stephen King,https://www.imdb.com/title/tt0481452/,5.4,NA
 Nightmares & Dreamscapes: From the Stories of Stephen King,https://www.imdb.com/title/tt0481452/,7.8,NA
 Nightmares & Dreamscapes: From the Stories of Stephen King,https://www.imdb.com/title/tt0481452/,6.3,NA
It's a Bird,https://www.imdb.com/title/tt0021004/,7.4,NA
The Chronicles of Riddick,https://www.imdb.com/title/tt0296572/,6.7,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.8,NA
The Golden Compass,https://www.imdb.com/title/tt0385752/,6.1,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.1,NA
Farscape: The Peacekeeper Wars,https://www.imdb.com/title/tt0387736/,8.2,NA
Cloverfield,https://www.imdb.com/title/tt1060277/,7.0,NA
Walking Tall,https://www.imdb.com/title/tt0351977/,6.3,NA
The World Is Not Enough,https://www.imdb.com/title/tt0143145/,6.4,NA
 Sunday Showcase,https://www.imdb.com/title/tt0052512/,9.2,NA
Nosferatu the Vampyre,https://www.imdb.com/title/tt0079641/,7.5,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.3,NA
No Country for Old Men,https://www.imdb.com/title/tt0477348/,8.1,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,8.0,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.2,NA
 The Twilight Zone,https://www.imdb.com/title/tt0052520/,7.7,NA
City Confidential,https://www.imdb.com/title/tt0314994/,8.6,NA
Icon,https://www.imdb.com/title/tt0424176/,5.8,NA
The One,https://www.imdb.com/title/tt0267804/,5.9,NA
Journey to the Center of the Earth,https://www.imdb.com/title/tt1156454/,4.2,NA
National Treasure: Book of Secrets,https://www.imdb.com/title/tt0465234/,6.5,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,6.8,NA
The Forbidden Kingdom,https://www.imdb.com/title/tt0865556/,6.6,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,6.7,NA
 The Outer Limits,https://www.imdb.com/title/tt0056777/,8.1,NA
The Brothers Grimm,https://www.imdb.com/title/tt0355295/,5.9,NA
Bones,https://www.imdb.com/title/tt0460627/,7.8,NA
Atonement,https://www.imdb.com/title/tt0783233/,7.8,NA
Charlie Wilson's War,https://www.imdb.com/title/tt0472062/,7.0,NA
Aftershock: Earthquake in New York,https://www.imdb.com/title/tt0186804/,5.4,NA
Family in Hiding,https://www.imdb.com/title/tt0824326/,5.0,NA
Mexican Werewolf in Texas,https://www.imdb.com/title/tt0756689/,2.9,NA
Calendar Girl Murders,https://www.imdb.com/title/tt0087022/,4.7,NA
Igby Goes Down,https://www.imdb.com/title/tt0280760/,6.9,NA
10 Things I Hate About You,https://www.imdb.com/title/tt0147800/,7.3,NA
The Adventures of Rocky & Bullwinkle,https://www.imdb.com/title/tt0131704/,4.1,NA
Freaky Friday,https://www.imdb.com/title/tt0322330/,6.1,NA
The Obsession,https://www.imdb.com/title/tt0818124/,4.3,NA
The Fly,https://www.imdb.com/title/tt0091064/,7.5,NA
Deep Rising,https://www.imdb.com/title/tt0118956/,6.1,NA
Elizabeth,https://www.imdb.com/title/tt0127536/,7.4,NA
The Badge of Marshal Brennan,https://www.imdb.com/title/tt0050158/,5.9,NA
1408,https://www.imdb.com/title/tt0450385/,6.8,NA
Hearts in Atlantis,https://www.imdb.com/title/tt0252501/,6.9,NA
 Horizon,https://www.imdb.com/title/tt0318224/,8.1,NA
Stardust,https://www.imdb.com/title/tt0486655/,7.6,NA
Spider-Man 3,https://www.imdb.com/title/tt0413300/,6.2,NA
Alice in Wonderland,https://www.imdb.com/title/tt0000420/,6.3,NA
"What Happened on Twenty-third Street, New York City",https://www.imdb.com/title/tt0312017/,5.7,NA
The Night Before Christmas,https://www.imdb.com/title/tt0000565/,6.3,NA
Live Free or Die Hard,https://www.imdb.com/title/tt0337978/,7.1,NA
Smilla's Sense of Snow,https://www.imdb.com/title/tt0120152/,6.4,NA
Eight Days to Live,https://www.imdb.com/title/tt0491356/,5.9,NA
River of Rage: The Taking of Maggie Keene,https://www.imdb.com/title/tt0107973/,4.6,NA
Prairie Fever,https://www.imdb.com/title/tt1160018/,5.2,NA
There Will Be Blood,https://www.imdb.com/title/tt0469494/,8.2,NA
The Swarm,https://www.imdb.com/title/tt0078350/,4.5,NA
The Last Valley,https://www.imdb.com/title/tt0065969/,7.2,NA
The Incredible Hulk,https://www.imdb.com/title/tt0077031/,7.0,NA
Succubus: Hell-Bent,https://www.imdb.com/title/tt0775544/,3.3,NA
The Craft,https://www.imdb.com/title/tt0115963/,6.3,NA
Bless the Child,https://www.imdb.com/title/tt0163983/,5.1,NA
Miss Austen Regrets,https://www.imdb.com/title/tt1076240/,7.1,NA
Northanger Abbey,https://www.imdb.com/title/tt0844794/,7.3,NA
